mal_id,score,scored_by,rank,popularity,members,favorites,snapshot_date
1981,6.94,306391,7514,10037,328021,15068,2026-08-03
1982,6.05,121308,8134,1449,319819,30012,2026-08-03
1983,6.57,37053,6567,2801,308327,18572,2026-08-03
1984,8.25,271490,9686,1791,468513,6378,2026-08-03
1985,7.61,445401,3644,2719,714667,5015,2026-08-03
1986,6.6,476511,2560,2422,581613,27442,2026-08-03
1987,6.3,573702,1671,11768,660667,39971,2026-08-03
1988,7.65,405875,1699,7894,409454,35900,2026-08-03
1989,7.21,50222,2965,6944,193526,29239,2026-08-03
1990,7.71,474371,1894,10001,629989,8935,2026-08-03
1991,7.3,67611,9877,446,178079,7276,2026-08-03
1992,7.9,366948,9084,6588,581397,8929,2026-08-03
1993,5.48,544144,576,2152,561006,8564,2026-08-03
1994,7.54,185322,2654,4658,444302,19556,2026-08-03
1995,6.27,15532,8000,8841,274241,3122,2026-08-03
1996,6.26,535962,5795,7095,710673,21381,2026-08-03
1997,8.46,549231,4465,6392,833500,38632,2026-08-03
1998,8.79,344787,3609,11052,426587,10991,2026-08-03
1999,7.11,400673,7874,8932,675851,25516,2026-08-03
2000,7.93,30971,9193,3711,159478,17615,2026-08-03
2001,4.8,279379,6968,2843,462285,12650,2026-08-03
2002,6.33,347150,9569,7698,459805,14318,2026-08-03
2003,4.88,470432,685,11909,483304,9997,2026-08-03
2004,6.17,472220,6809,7810,713424,36573,2026-08-03
2005,6.92,360444,8437,10997,560733,17347,2026-08-03
2006,7.89,74480,8760,7623,160957,28695,2026-08-03
2007,7.69,293102,6760,394,377809,36392,2026-08-03
2008,5.4,49991,1923,3954,169159,33076,2026-08-03
2009,8.99,575239,5997,3580,615925,13556,2026-08-03
2010,7.56,472203,5223,6242,730629,23984,2026-08-03
2011,6.26,598232,3933,11278,793666,25354,2026-08-03
2012,7.65,235649,6013,2350,417514,4053,2026-08-03
2013,5.47,97526,4848,5238,255481,9770,2026-08-03
2014,5.69,404953,8961,2319,543356,19682,2026-08-03
2015,8.58,298833,3282,7152,449638,15316,2026-08-03
2016,6.06,41169,5194,9552,231802,37246,2026-08-03
2017,7.3,161837,9072,9738,333187,5709,2026-08-03
2018,5.27,212447,2882,7565,325822,28027,2026-08-03
2019,6.87,173959,647,1512,220211,19015,2026-08-03
2020,6.18,572011,6753,4949,849988,23633,2026-08-03
2021,5.49,538563,5259,6432,620345,36814,2026-08-03
2022,6.13,315484,3567,11318,352767,35914,2026-08-03
2023,6.85,167106,6028,7043,180125,1832,2026-08-03
2024,7.55,520521,7525,2491,759433,14827,2026-08-03
2025,5.34,528802,7201,508,570082,12328,2026-08-03
2026,4.43,14828,9785,6503,196901,26041,2026-08-03
2027,4.99,334236,8118,1077,609394,17989,2026-08-03
2028,6.88,226460,4675,11401,243514,35511,2026-08-03
2029,6.19,341310,5533,4495,626337,23345,2026-08-03
2030,6.83,441772,7019,8121,455316,35573,2026-08-03
2031,8.1,34622,5966,8502,170939,20404,2026-08-03
2032,6.4,103538,633,6559,310528,14951,2026-08-03
2033,7.63,538823,4414,4147,698110,5218,2026-08-03
2034,7.0,398166,1671,5029,435049,25353,2026-08-03
2035,7.01,283210,6525,8205,482959,16184,2026-08-03
2036,5.82,29128,5158,4601,134149,22158,2026-08-03
2037,8.32,144854,8564,6168,225644,38482,2026-08-03
2038,6.36,410051,907,9518,689121,21298,2026-08-03
2039,5.82,35256,4254,316,321256,15774,2026-08-03
2040,4.61,16853,5419,11675,238039,37785,2026-08-03
2041,5.97,345799,7799,11393,500773,23191,2026-08-03
2042,6.09,435560,7553,9503,471601,18659,2026-08-03
2043,6.47,170690,1493,11254,393234,3036,2026-08-03
2044,5.45,298159,3923,671,476284,17742,2026-08-03
2045,6.37,257635,3310,10485,422935,13986,2026-08-03
2046,5.29,131251,6200,4488,241365,29917,2026-08-03
2047,6.75,550673,34,7990,797429,37814,2026-08-03
2048,6.4,86195,9447,7496,141233,23815,2026-08-03
2049,7.44,573672,7912,4791,751085,36681,2026-08-03
2050,5.29,154673,2570,1418,334264,36377,2026-08-03
2051,5.86,20977,3331,9000,99782,14100,2026-08-03
2052,7.41,555832,3096,11189,626875,30968,2026-08-03
2053,5.56,437666,8171,11573,666544,2311,2026-08-03
2054,5.45,319758,2884,10088,604306,26869,2026-08-03
2055,6.56,494265,9799,8354,702446,10506,2026-08-03
2056,7.34,203746,1000,3046,365876,28679,2026-08-03
2057,4.72,268609,3958,166,450652,2173,2026-08-03
2058,8.54,91245,2433,4453,319094,30483,2026-08-03
2059,6.89,26424,6688,9839,59850,13698,2026-08-03
2060,5.36,559171,2291,3590,746268,32600,2026-08-03
2061,6.88,494940,3402,4113,523835,2240,2026-08-03
2062,7.59,245050,4603,6016,349152,26134,2026-08-03
2063,5.64,549707,6319,8854,745576,1095,2026-08-03
2064,7.06,151578,2578,7129,202835,18973,2026-08-03
2065,9.5,449999,2176,8621,724884,36454,2026-08-03
2066,6.25,228767,3900,2704,340510,6209,2026-08-03
2067,6.69,348230,8586,6633,355355,2423,2026-08-03
2068,6.55,312810,2332,9168,611732,38255,2026-08-03
2069,7.55,177600,6561,3966,258660,28961,2026-08-03
2070,7.79,583855,5936,7135,879967,24127,2026-08-03
2071,8.07,16962,6162,3629,94755,11003,2026-08-03
2072,8.54,214939,3504,9805,365403,4290,2026-08-03
2073,7.87,317551,376,7248,606235,13633,2026-08-03
2074,7.85,207805,4578,1497,454711,31751,2026-08-03
2075,7.73,384013,8042,4046,678209,17829,2026-08-03
2076,7.45,245666,5335,2143,529551,32854,2026-08-03
2077,4.55,471688,4481,4023,704707,17313,2026-08-03
2078,6.19,165905,8381,9350,336444,38787,2026-08-03
2079,6.92,263834,1837,3059,541862,6702,2026-08-03
2080,6.01,474323,5409,5085,508614,27509,2026-08-03
2081,5.96,290121,1343,6981,532060,5322,2026-08-03
2082,6.92,425236,8237,11649,590343,4606,2026-08-03
2083,6.92,570724,8448,5142,789819,20696,2026-08-03
2084,7.37,12623,5797,7630,69159,6214,2026-08-03
2085,6.4,122067,5837,5506,222520,7927,2026-08-03
2086,8.17,81033,5099,10000,335278,9683,2026-08-03
2087,6.24,231190,9446,5784,340998,10705,2026-08-03
2088,7.1,77089,2532,11737,325125,29433,2026-08-03
2089,7.24,34919,7035,5211,156270,32147,2026-08-03
2090,5.05,67055,3769,11134,352241,39901,2026-08-03
2091,7.73,519882,1885,4662,592005,22347,2026-08-03
2092,5.87,598943,506,5633,812049,10710,2026-08-03
2093,7.36,287899,4180,6670,343015,2795,2026-08-03
2094,6.82,248053,4596,9274,392275,23104,2026-08-03
2095,6.3,479419,9135,3612,617927,35817,2026-08-03
2096,7.1,17357,7260,7063,170587,11750,2026-08-03
2097,8.24,205235,2278,8593,229773,26280,2026-08-03
2098,5.42,141796,1390,1982,345915,25584,2026-08-03
2099,8.19,419952,754,2047,708467,25951,2026-08-03
2100,8.23,47481,3380,1422,131390,9677,2026-08-03
2101,7.31,35990,6398,1025,37350,29672,2026-08-03
2102,5.83,377966,1951,8439,498326,17848,2026-08-03
2103,6.38,133538,9481,4438,199329,16927,2026-08-03
2104,6.1,32973,3225,11157,316170,30522,2026-08-03
2105,5.59,239665,1787,10702,289281,1025,2026-08-03
2106,7.4,361004,5448,5925,604835,33035,2026-08-03
2107,7.19,527166,8094,10265,802200,9781,2026-08-03
2108,8.47,122926,414,5426,159372,3028,2026-08-03
2109,7.43,275222,6208,11610,507632,2910,2026-08-03
2110,6.65,136166,3525,11744,166324,25570,2026-08-03
2111,7.91,36640,4315,3603,289699,258,2026-08-03
2112,7.96,401004,4444,3355,562379,14004,2026-08-03
2113,7.27,255344,7081,10081,401376,30641,2026-08-03
2114,6.17,216529,9825,8132,376149,23884,2026-08-03
2115,6.44,137689,9946,4181,199298,14254,2026-08-03
2116,6.77,47723,3051,3754,159167,39468,2026-08-03
2117,5.21,327862,7592,5074,604302,30145,2026-08-03
2118,7.31,370911,2282,2656,582788,36030,2026-08-03
2119,4.6,528400,4286,7215,747156,8769,2026-08-03
2120,5.57,314406,2722,10851,504229,2414,2026-08-03
2121,7.15,277978,9215,1501,386763,7380,2026-08-03
2122,7.56,31002,311,5029,235844,36651,2026-08-03
2123,5.95,367095,4228,2735,557588,4810,2026-08-03
2124,7.33,203316,8010,6550,410821,30236,2026-08-03
2125,8.67,324088,5670,3606,371906,36408,2026-08-03
2126,7.71,210722,5953,452,218530,2183,2026-08-03
2127,5.78,323270,4115,8183,472674,10252,2026-08-03
2128,9.49,550556,7542,11535,758010,39698,2026-08-03
2129,6.66,476752,7408,2974,677448,2406,2026-08-03
2130,6.58,480820,2842,937,576823,23854,2026-08-03
2131,8.49,382219,8011,7650,572965,476,2026-08-03
2132,8.08,523883,9605,6947,632677,33300,2026-08-03
2133,4.21,525788,3188,6730,725232,17954,2026-08-03
2134,7.22,514304,9741,6451,722719,17300,2026-08-03
2135,7.71,250704,592,11746,395923,8510,2026-08-03
2136,7.29,6330,3720,10514,300489,16964,2026-08-03
2137,6.99,505954,3538,3256,782193,34985,2026-08-03
2138,6.59,427356,4534,479,627467,31121,2026-08-03
2139,9.06,229533,1694,752,323163,9260,2026-08-03
2140,6.82,453360,4607,10613,562350,27996,2026-08-03
2141,7.43,498088,9431,4648,637739,4585,2026-08-03
2142,8.62,506897,6419,4900,787510,33941,2026-08-03
2143,6.95,91930,6082,4417,231124,31012,2026-08-03
2144,6.63,192833,6611,8649,408735,30836,2026-08-03
2145,6.14,419014,3074,8061,469744,30269,2026-08-03
2146,6.32,522931,8275,192,739531,32075,2026-08-03
2147,6.66,477674,8699,11973,755346,17632,2026-08-03
2148,8.08,454386,4298,10162,627647,8483,2026-08-03
2149,7.69,531131,1356,7013,660507,32283,2026-08-03
2150,7.61,226585,6091,7139,240144,342,2026-08-03
2151,7.6,137159,9837,2706,349030,16124,2026-08-03
2152,5.42,123539,7585,3416,309727,10715,2026-08-03
2153,4.48,5091,8712,2295,17620,2564,2026-08-03
2154,5.91,34612,8695,4717,332681,29388,2026-08-03
2155,7.78,158164,8623,1720,301191,24569,2026-08-03
2156,4.37,288321,5625,3026,358267,23756,2026-08-03
2157,8.02,256015,5380,4970,285136,17167,2026-08-03
2158,5.97,308960,5331,499,578656,33460,2026-08-03
2159,7.02,433533,3447,6034,623859,21809,2026-08-03
2160,6.67,315099,4449,6097,550470,37655,2026-08-03
2161,6.18,302970,632,279,434160,32349,2026-08-03
2162,6.74,597339,6986,2173,816471,12951,2026-08-03
2163,8.87,472781,4934,2031,699710,10159,2026-08-03
2164,5.33,66302,1692,8134,215689,3249,2026-08-03
2165,5.87,353043,6947,9147,544637,14079,2026-08-03
2166,8.02,588217,8237,6839,775927,3340,2026-08-03
2167,8.21,586816,3794,3655,756143,25632,2026-08-03
2168,5.92,543298,548,6039,809682,24376,2026-08-03
2169,7.88,51342,3889,11594,69632,14240,2026-08-03
2170,7.1,248177,2779,10730,534045,4124,2026-08-03
2171,5.3,286728,8397,11459,358566,6085,2026-08-03
2172,7.83,504586,4503,492,651387,16895,2026-08-03
2173,5.0,343658,4954,4467,616387,39946,2026-08-03
2174,7.48,228278,1505,5359,527617,21655,2026-08-03
2175,5.44,12148,9653,6367,304400,25600,2026-08-03
2176,5.41,153481,8039,2251,281879,12182,2026-08-03
2177,6.62,540182,8216,4008,758066,3382,2026-08-03
2178,6.44,419295,35,887,615246,23115,2026-08-03
2179,6.74,277290,597,6024,390925,26950,2026-08-03
2180,7.64,64936,4097,7470,218943,6547,2026-08-03
2181,5.52,553813,6129,10279,737056,6647,2026-08-03
2182,6.15,92345,9219,8204,231291,31191,2026-08-03
2183,6.68,293209,6590,665,361767,33132,2026-08-03
2184,6.48,85981,4842,9509,364195,26645,2026-08-03
2185,7.45,450564,5187,8255,501729,12706,2026-08-03
2186,8.18,384572,178,9755,450322,10046,2026-08-03
2187,9.5,251326,9988,2069,333589,29073,2026-08-03
2188,9.31,417983,1417,6781,441650,23327,2026-08-03
2189,4.5,57268,942,2359,185121,29808,2026-08-03
2190,8.04,458332,45,5230,747616,30311,2026-08-03
2191,5.19,212951,3763,11408,308442,15171,2026-08-03
2192,7.28,347418,2381,1774,596448,34613,2026-08-03
2193,5.65,351068,566,4991,525564,4520,2026-08-03
2194,7.51,232610,4061,3675,333414,27315,2026-08-03
2195,6.58,56006,6646,4318,58525,15298,2026-08-03
2196,6.11,485384,3014,5588,492006,11126,2026-08-03
2197,7.63,466539,3879,11296,664134,36893,2026-08-03
2198,7.48,88540,1207,7998,287943,38601,2026-08-03
2199,7.78,310894,3320,6040,497986,30620,2026-08-03
2200,7.07,13449,2412,10692,260326,11956,2026-08-03
2201,5.74,68505,1926,433,133091,39748,2026-08-03
2202,5.18,292358,803,3217,295186,8918,2026-08-03
2203,5.58,515295,9645,7605,776218,8800,2026-08-03
2204,6.62,421222,3315,10416,582606,20846,2026-08-03
2205,8.94,126461,9322,10861,234757,30127,2026-08-03
2206,7.31,490159,5950,8870,630453,7916,2026-08-03
2207,6.03,349772,6335,9903,639165,37934,2026-08-03
2208,7.05,210369,9469,2017,243655,9755,2026-08-03
2209,5.52,198837,1251,4020,310366,36389,2026-08-03
2210,7.5,541145,5432,2916,792461,27766,2026-08-03
2211,6.77,119761,9655,3228,218434,19040,2026-08-03
2212,8.1,232264,7070,5500,276624,539,2026-08-03
2213,6.22,519491,3340,1216,773468,8237,2026-08-03
2214,7.92,80707,9628,2306,117730,30119,2026-08-03
2215,4.99,473100,3269,9448,658826,6591,2026-08-03
2216,5.63,419653,1740,991,563404,4430,2026-08-03
2217,7.11,158052,8941,10492,219204,27250,2026-08-03
2218,7.63,470574,1271,1651,639849,5852,2026-08-03
2219,5.73,97502,3070,4947,314527,21920,2026-08-03
2220,7.09,263336,4096,9333,468486,18654,2026-08-03
2221,6.55,402130,813,11809,435666,3328,2026-08-03
2222,7.65,463443,2187,1222,651860,17033,2026-08-03
2223,6.67,354870,5529,7146,565249,16596,2026-08-03
2224,7.31,411610,1104,5387,601173,28262,2026-08-03
2225,5.45,345684,1404,9583,439839,7621,2026-08-03
2226,6.37,304789,8409,5929,363543,26012,2026-08-03
2227,8.52,32511,847,10147,90172,33177,2026-08-03
2228,5.65,569313,6318,7489,647318,21436,2026-08-03
2229,7.03,119701,1010,8477,414169,20630,2026-08-03
2230,7.38,247777,203,11916,400726,8227,2026-08-03
2231,6.89,11014,3961,8797,85119,27791,2026-08-03
2232,8.71,208016,6474,7697,489647,19827,2026-08-03
2233,7.2,54773,587,6069,66502,4796,2026-08-03
2234,7.62,290441,7158,10919,387305,34865,2026-08-03
2235,5.18,230694,9447,3125,522962,25000,2026-08-03
2236,6.26,42161,7482,10657,186919,15147,2026-08-03
2237,5.51,196674,7661,11796,240075,3747,2026-08-03
2238,7.45,586223,9468,9985,876409,26191,2026-08-03
2239,7.0,341659,4579,5882,530565,18222,2026-08-03
2240,9.36,36748,1578,9533,209403,27107,2026-08-03
2241,5.74,359768,6585,5825,417000,39685,2026-08-03
2242,6.06,249380,2201,6879,510755,31917,2026-08-03
2243,5.88,147224,9343,3770,418732,23164,2026-08-03
2244,5.77,169563,8160,3563,401897,4619,2026-08-03
2245,6.15,252931,4251,11032,282157,1736,2026-08-03
2246,6.78,438261,614,730,595415,8463,2026-08-03
2247,7.09,543448,9014,7711,681701,34937,2026-08-03
2248,6.98,501978,4590,3076,508611,20417,2026-08-03
2249,7.7,70066,1076,197,94650,19165,2026-08-03
2250,7.49,477827,2096,11125,637928,15215,2026-08-03
2251,4.95,586970,6939,7801,878591,28711,2026-08-03
2252,6.53,135548,9401,3658,248264,29925,2026-08-03
2253,5.86,335085,7476,11866,515172,14647,2026-08-03
2254,7.92,42495,8356,5431,173505,12639,2026-08-03
2255,6.23,321014,1330,11048,422264,36942,2026-08-03
2256,7.48,329766,7672,10402,551216,4905,2026-08-03
2257,7.62,365658,4628,591,543120,29512,2026-08-03
2258,6.17,142502,2292,11127,198999,609,2026-08-03
2259,6.65,465641,1553,377,659086,20367,2026-08-03
2260,7.3,132707,4240,9224,286979,35963,2026-08-03
2261,5.57,14949,771,11354,137023,18705,2026-08-03
2262,6.78,323417,4201,9843,521658,3931,2026-08-03
2263,5.42,525009,7654,366,600841,18524,2026-08-03
2264,7.32,143000,6209,6089,273740,6360,2026-08-03
2265,6.82,483153,6248,11185,626136,30746,2026-08-03
2266,7.62,162857,1790,10437,271600,4365,2026-08-03
2267,8.24,214307,1236,11058,242967,20279,2026-08-03
2268,7.88,383793,6954,1965,489737,8116,2026-08-03
2269,8.03,89913,3435,7186,370850,20767,2026-08-03
2270,8.32,112138,2998,3138,254544,8763,2026-08-03
2271,5.87,349947,460,8124,440807,20729,2026-08-03
2272,4.28,272340,7756,8067,427842,32034,2026-08-03
2273,6.83,296525,9312,8718,325243,33501,2026-08-03
2274,7.74,521473,4756,10703,765028,24903,2026-08-03
2275,7.37,371934,7113,991,476803,37595,2026-08-03
2276,7.67,143185,3298,2038,333226,25847,2026-08-03
2277,6.08,312081,2533,7536,442331,36501,2026-08-03
2278,5.27,598092,5806,11654,816220,23212,2026-08-03
2279,8.14,302381,3746,2175,378735,9517,2026-08-03
2280,7.9,136124,4434,11641,386578,2002,2026-08-03
2281,7.33,396623,5738,108,518946,8913,2026-08-03
2282,7.18,355453,6882,8035,543365,31566,2026-08-03
2283,7.18,479496,3539,9961,581959,27419,2026-08-03
2284,8.6,1983,4219,3174,259735,16484,2026-08-03
2285,7.82,117310,9303,9166,132122,12759,2026-08-03
2286,6.08,220273,2133,10032,343400,31227,2026-08-03
2287,9.5,168176,2448,6750,407133,35668,2026-08-03
2288,7.77,29355,8560,9574,324362,18312,2026-08-03
2289,6.88,220391,1884,7541,260915,23653,2026-08-03
2290,6.22,551814,9913,4637,835105,4403,2026-08-03
2291,7.11,538667,7940,5318,826064,22336,2026-08-03
2292,6.66,311587,4773,11095,542087,25788,2026-08-03
2293,7.57,141358,9068,4431,162994,21240,2026-08-03
2294,6.32,203272,4695,1747,359405,27911,2026-08-03
2295,6.6,377884,1235,1410,658276,3588,2026-08-03
2296,4.61,469841,7447,7745,594651,3443,2026-08-03
2297,6.74,547371,240,4431,625556,28871,2026-08-03
2298,5.77,361797,6454,9502,398591,11703,2026-08-03
2299,8.53,492935,2310,5968,603166,25529,2026-08-03
2300,6.46,28668,1887,6020,319372,15353,2026-08-03
2301,8.17,1380,9925,757,177305,13480,2026-08-03
2302,6.86,425867,8784,4374,604274,39466,2026-08-03
2303,8.04,396156,7294,515,449224,3344,2026-08-03
2304,7.15,400612,3055,1300,526582,23457,2026-08-03
2305,7.39,128362,1099,4491,403838,11173,2026-08-03
2306,5.78,528052,4231,11241,791494,37493,2026-08-03
2307,8.22,550114,7554,11448,634588,8065,2026-08-03
2308,5.27,368661,5954,10925,589814,17437,2026-08-03
2309,7.56,104026,6565,8054,315721,29509,2026-08-03
2310,5.57,49645,5604,10499,345367,9163,2026-08-03
2311,6.41,563885,9148,8213,837204,31968,2026-08-03
2312,6.82,5687,666,6786,232720,39811,2026-08-03
2313,7.85,502718,9571,614,576957,16115,2026-08-03
2314,7.03,199643,1778,1836,497741,33322,2026-08-03
2315,5.74,304114,5630,1226,491487,18129,2026-08-03
2316,6.81,76897,8220,7476,315434,5842,2026-08-03
2317,8.79,569466,7602,10705,756798,34998,2026-08-03
2318,6.64,453657,5023,10385,522242,30846,2026-08-03
2319,5.77,123102,7888,9251,378510,39738,2026-08-03
2320,6.64,61451,8848,10821,226452,29776,2026-08-03
2321,5.4,369434,4435,6834,571074,11994,2026-08-03
2322,6.12,247777,3091,11990,359998,8626,2026-08-03
2323,7.16,519037,4484,2616,684599,4026,2026-08-03
2324,6.83,294122,4043,3017,488622,33793,2026-08-03
2325,6.18,90718,1577,10966,104326,36530,2026-08-03
2326,8.63,498274,4215,7223,614938,26082,2026-08-03
2327,6.2,112424,6657,7013,264471,6940,2026-08-03
2328,8.07,279689,1131,5665,374658,3868,2026-08-03
2329,7.41,566305,7753,3096,740614,14114,2026-08-03
2330,7.0,115468,5942,5162,194082,30284,2026-08-03
2331,7.46,186386,1456,752,205000,262,2026-08-03
2332,6.54,280517,9232,6856,433613,38560,2026-08-03
2333,8.25,173672,2576,7567,406111,33342,2026-08-03
2334,7.34,229403,648,234,329155,2867,2026-08-03
2335,8.88,297966,7856,2715,509985,36234,2026-08-03
2336,5.85,227619,5796,10626,344077,27083,2026-08-03
2337,7.49,214423,8188,6487,379830,37292,2026-08-03
2338,7.46,44304,2988,9329,165190,25907,2026-08-03
2339,7.37,97578,6034,11803,237810,12983,2026-08-03
2340,6.69,73991,941,3030,224276,30934,2026-08-03
2341,6.29,17425,3117,9931,123448,10025,2026-08-03
2342,6.47,140051,9694,5381,433075,12995,2026-08-03
2343,6.71,460092,7061,6425,726266,24735,2026-08-03
2344,6.58,428816,269,8674,694874,21438,2026-08-03
2345,6.11,399297,7339,2603,696816,31981,2026-08-03
2346,6.9,58016,3948,4151,200826,16486,2026-08-03
2347,6.78,51038,8994,6327,250443,34085,2026-08-03
2348,6.33,378224,1421,3761,422941,19650,2026-08-03
2349,5.47,127697,7683,6895,335812,38388,2026-08-03
2350,6.42,578301,456,1258,580537,25277,2026-08-03
2351,5.88,227253,3553,11123,266628,4372,2026-08-03
2352,6.3,256778,3069,573,321842,7376,2026-08-03
2353,6.17,336254,94,11310,546367,6904,2026-08-03
2354,5.76,308808,8361,7881,471764,7463,2026-08-03
2355,7.72,61928,2305,8734,352570,12224,2026-08-03
2356,7.62,545418,9305,10511,551488,7483,2026-08-03
2357,5.75,225623,3825,2275,319919,22967,2026-08-03
2358,7.86,93045,9241,5675,209515,19024,2026-08-03
2359,8.29,420865,7673,8799,655662,26973,2026-08-03
2360,7.9,416760,258,2796,552286,11224,2026-08-03
2361,7.36,13004,994,10892,203279,22470,2026-08-03
2362,6.1,172274,1021,3813,460451,32553,2026-08-03
2363,6.36,25347,5567,8355,262017,15233,2026-08-03
2364,6.15,175610,2254,8987,414931,12291,2026-08-03
2365,6.8,203166,8752,509,338183,4793,2026-08-03
2366,6.4,330589,4476,7777,365256,5098,2026-08-03
2367,5.6,461803,1468,2680,759938,16696,2026-08-03
2368,8.41,84648,1024,2037,214860,6550,2026-08-03
2369,7.99,355262,475,1580,424024,31725,2026-08-03
2370,5.96,79249,2500,10904,333569,13486,2026-08-03
2371,6.22,199306,9635,10557,278303,11975,2026-08-03
2372,6.95,180223,7744,11215,280929,1051,2026-08-03
2373,5.17,205442,8745,4686,483532,17479,2026-08-03
2374,6.77,412484,1269,9062,595308,36242,2026-08-03
2375,8.98,246573,1710,6735,411013,27805,2026-08-03
2376,6.43,96828,5626,2901,294120,27246,2026-08-03
2377,7.21,297574,1921,10690,443244,20095,2026-08-03
2378,7.95,490382,9301,5447,669395,31339,2026-08-03
2379,6.92,530730,1823,2016,589223,26740,2026-08-03
2380,5.73,525950,3348,5296,758768,14061,2026-08-03
2381,7.69,125521,3609,4555,263407,31474,2026-08-03
2382,7.16,273208,8244,1504,444225,9205,2026-08-03
2383,5.51,176651,1164,4402,339414,27257,2026-08-03
2384,4.04,433792,1047,8502,561850,32193,2026-08-03
2385,6.71,113202,3130,1334,200546,27228,2026-08-03
2386,6.92,567919,2829,985,786825,36329,2026-08-03
2387,7.99,414718,4281,2686,615328,2134,2026-08-03
2388,7.08,411810,4042,11560,420066,34957,2026-08-03
2389,6.42,479654,8025,11507,650349,39908,2026-08-03
2390,5.36,492522,260,7685,773828,20449,2026-08-03
2391,5.86,294878,7105,417,416404,8750,2026-08-03
2392,6.59,322679,1342,2809,569047,5716,2026-08-03
2393,6.2,109324,5657,9543,386307,19237,2026-08-03
2394,8.29,165627,9679,5421,311550,2504,2026-08-03
2395,7.39,370248,5423,9025,452360,19044,2026-08-03
2396,6.21,165963,4486,9218,418775,28066,2026-08-03
2397,6.17,591623,8471,5562,620271,17652,2026-08-03
2398,5.49,598555,9245,5241,642624,30797,2026-08-03
2399,6.81,298631,7117,2746,518379,1436,2026-08-03
2400,7.45,276759,8127,3095,491467,29424,2026-08-03
2401,7.06,301289,6302,791,355981,16080,2026-08-03
2402,8.08,555344,2962,11092,714344,1051,2026-08-03
2403,8.11,33441,7499,7599,160424,29823,2026-08-03
2404,8.82,347394,5421,11401,378893,16401,2026-08-03
2405,6.25,330942,2217,3149,526696,16360,2026-08-03
2406,7.3,545782,375,2348,711880,24685,2026-08-03
2407,6.6,129785,2576,1760,286474,27539,2026-08-03
2408,5.85,183229,2767,5651,332011,11002,2026-08-03
2409,7.13,117580,4334,8696,202889,36666,2026-08-03
2410,7.98,70984,4804,4892,216843,28358,2026-08-03
2411,6.66,178626,8821,5988,338568,21652,2026-08-03
2412,9.5,493253,2047,11221,750141,19753,2026-08-03
2413,4.95,360908,5073,10913,385218,5037,2026-08-03
2414,6.92,444422,3631,10873,467910,19544,2026-08-03
2415,7.57,339833,2936,11757,433887,32963,2026-08-03
2416,6.13,55266,5875,7670,277989,7206,2026-08-03
2417,9.11,45744,4111,6674,343319,937,2026-08-03
2418,6.59,230225,3070,2158,339778,17101,2026-08-03
2419,8.65,451027,6355,9499,749564,31866,2026-08-03
2420,8.74,364884,3357,6369,450837,37411,2026-08-03
2421,6.8,126854,164,1813,198183,31982,2026-08-03
2422,7.61,527314,5945,10934,751266,22678,2026-08-03
2423,7.2,365716,7452,6123,585437,25673,2026-08-03
2424,7.86,37551,3572,2089,152367,20230,2026-08-03
2425,6.96,240905,8436,11314,420970,9922,2026-08-03
2426,6.25,346021,5487,3275,612088,4209,2026-08-03
2427,5.31,219755,6428,10665,425912,19914,2026-08-03
2428,6.95,434763,167,3154,606874,13186,2026-08-03
2429,6.03,208050,5619,2067,265492,29384,2026-08-03
2430,6.85,262145,1010,7473,291726,4404,2026-08-03
2431,7.73,530378,1210,5375,656136,7927,2026-08-03
2432,7.25,419887,6782,5676,465398,9032,2026-08-03
2433,6.43,25349,4858,3109,95051,16788,2026-08-03
2434,5.43,249760,5570,270,535098,2235,2026-08-03
2435,8.14,382804,9490,4666,482511,5709,2026-08-03
2436,6.33,343572,682,7182,465022,8910,2026-08-03
2437,6.47,576307,6995,6489,629839,31253,2026-08-03
2438,5.45,262875,7914,16,527742,30156,2026-08-03
2439,7.93,428359,6408,7383,685797,13197,2026-08-03
2440,4.99,576956,821,5797,857233,33923,2026-08-03
2441,6.91,185151,8116,8330,407621,3201,2026-08-03
2442,7.28,308656,7649,213,512086,2689,2026-08-03
2443,7.13,336281,5064,11936,472354,32525,2026-08-03
2444,8.07,290215,6193,8157,346073,4445,2026-08-03
2445,6.11,568371,1419,9551,702078,2752,2026-08-03
2446,9.26,296918,9661,596,330976,14969,2026-08-03
2447,6.3,549522,3481,9244,718389,30837,2026-08-03
2448,7.23,554197,2640,11315,607583,37265,2026-08-03
2449,4.55,495347,5337,1921,560524,14589,2026-08-03
2450,6.66,59723,7411,8083,239568,4694,2026-08-03
2451,7.99,465974,8250,10228,634531,12180,2026-08-03
2452,6.16,556103,9783,7736,809901,11476,2026-08-03
2453,7.59,434827,5066,5184,685715,15009,2026-08-03
2454,6.39,543880,6870,10727,823719,39563,2026-08-03
2455,6.34,262283,5240,7536,385034,28047,2026-08-03
2456,7.88,571550,9551,3660,678599,16995,2026-08-03
2457,7.14,314228,8856,9472,495636,9888,2026-08-03
2458,6.7,355969,7709,8692,397407,8757,2026-08-03
2459,9.5,152904,8608,11006,397166,25548,2026-08-03
2460,5.94,492694,4573,7694,506583,36727,2026-08-03
2461,6.98,294644,8363,11424,342974,73,2026-08-03
2462,6.19,526675,1056,8834,716696,10770,2026-08-03
2463,7.58,236070,7780,3126,251744,21399,2026-08-03
2464,6.16,105632,2282,1514,330310,12769,2026-08-03
