mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,bayesian_weighted_score
78,Rise of Abyss,Rise of Abyss,TV,Visual novel,25,Not yet aired,5.1,303130,6595,4461,534372,32808,An epic comedy adventure featuring Rise of Abyss.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",5.342236570101662
79,Beyond Apex,Beyond Apex,TV,Manga,24,Not yet aired,5.65,338478,9425,9620,470742,1369,An epic shojo adventure featuring Beyond Apex.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",5.799406143977265
80,Kingdom of Aether,Kingdom of Aether,ONA,Original,50,Currently Airing,7.98,516111,5261,10980,564948,6865,An epic psychological adventure featuring Kingdom of Aether.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",7.876735799163063
81,Shadow of Titan,Shadow of Titan,OVA,Original,26,Finished Airing,6.78,477419,6623,8432,524587,85,An epic space adventure featuring Shadow of Titan.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",6.7829217756660265
82,Overlord Chronos,Overlord Chronos,Special,Light novel,25,Currently Airing,5.49,213946,7942,1990,354960,1901,An epic mystery adventure featuring Overlord Chronos.,"[{""mal_id"": 1, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Shaft""}]",5.740206481628819
83,Echoes of Genesis,Echoes of Genesis,TV,Game,13,Currently Airing,5.48,119472,4782,8338,362403,17929,An epic seinen adventure featuring Echoes of Genesis.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",5.872637131797584
84,Saga of Paradox,Saga of Paradox,ONA,Original,25,Finished Airing,4.54,73701,4635,11896,219534,19576,An epic romance adventure featuring Saga of Paradox.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Seinen""}, {""mal_id"": 4, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",5.457866468338979
85,Beyond Starlight,Beyond Starlight,Special,Visual novel,24,Currently Airing,6.68,198316,716,5214,324518,31006,An epic seinen adventure featuring Beyond Starlight.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",6.7063414359123055
86,Zero Frontier,Zero Frontier,TV,Web manga,100,Finished Airing,7.76,105739,2362,6718,337586,10126,An epic psychological adventure featuring Zero Frontier.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",7.455265797263371
87,Reborn in Paradox,Reborn in Paradox,ONA,Original,100,Not yet aired,6.59,345025,589,10117,625796,4494,An epic sports adventure featuring Reborn in Paradox.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""White Fox""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",6.617950129738625
88,Echoes of Vanguard,Echoes of Vanguard,TV,Manga,26,Finished Airing,6.66,174946,4807,5874,332952,24575,An epic ecchi adventure featuring Echoes of Vanguard.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""White Fox""}]",6.693523601219849
89,Saga of Starlight,Saga of Starlight,Special,Novel,50,Not yet aired,6.31,184073,3946,8154,226475,38227,An epic isekai adventure featuring Saga of Starlight.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}]",6.4169794465829035
90,Rise of Phantom,Rise of Phantom,ONA,Original,25,Not yet aired,8.15,166149,6952,11311,205873,16400,An epic josei adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Music""}, {""mal_id"": 4, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",7.840218321620735
91,Overlord Vanguard,Overlord Vanguard,Special,Original,25,Finished Airing,5.84,400389,6485,4498,589586,540,An epic thriller adventure featuring Overlord Vanguard.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Bones""}]",5.947775722764099
92,Legend of Paradox,Legend of Paradox,TV,Original,100,Finished Airing,7.11,143923,9496,5978,195864,8622,An epic harem adventure featuring Legend of Paradox.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""White Fox""}]",7.032861135605369
93,Reborn in Vanguard,Reborn in Vanguard,Special,Web manga,25,Finished Airing,7.58,566110,4211,7895,758924,19352,An epic ecchi adventure featuring Reborn in Vanguard.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",7.517577705279901
94,Cyber Horizon,Cyber Horizon,TV,Visual novel,26,Not yet aired,7.73,277804,4296,9578,560122,24980,An epic comedy adventure featuring Cyber Horizon.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",7.589797317909483
95,Eternal Horizon,Eternal Horizon,OVA,Game,50,Finished Airing,7.39,66787,2291,743,311196,2448,An epic psychological adventure featuring Eternal Horizon.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Bones""}]",7.142035757404506
96,Infinite Paradox,Infinite Paradox,Special,Game,13,Currently Airing,7.6,566932,1623,8018,787675,26756,An epic drama adventure featuring Infinite Paradox.,"[{""mal_id"": 1, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Trigger""}]",7.5360399525393404
97,Kingdom of Aether,Kingdom of Aether,OVA,Manga,50,Currently Airing,7.71,385678,3110,2002,672134,29810,An epic mystery adventure featuring Kingdom of Aether.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Lerche""}]",7.606806816043041
98,Reborn in Destiny,Reborn in Destiny,Special,Light novel,24,Currently Airing,6.97,581628,2418,9765,691238,195,An epic adventure adventure featuring Reborn in Destiny.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.957399228659907
99,Kingdom of Starlight,Kingdom of Starlight,TV,Original,24,Not yet aired,6.07,27532,5305,259,97634,11429,An epic seinen adventure featuring Kingdom of Starlight.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",6.54775112211732
100,Kingdom of Aether,Kingdom of Aether,Special,Manga,100,Not yet aired,7.91,380125,3630,10078,650209,2851,An epic ecchi adventure featuring Kingdom of Aether.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",7.7822255158384195
101,Infinite Apex,Infinite Apex,ONA,Manga,12,Currently Airing,7.27,113706,9967,2431,371748,4314,An epic adventure adventure featuring Infinite Apex.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",7.129754682174141
102,Rise of Abyss,Rise of Abyss,Movie,Visual novel,100,Finished Airing,6.4,120471,6780,5554,410529,29730,An epic thriller adventure featuring Rise of Abyss.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",6.520495568161154
103,Zero Chronos,Zero Chronos,Movie,Game,100,Finished Airing,6.49,267771,1495,1399,465012,6119,An epic sports adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Lerche""}]",6.540479747994626
104,Saga of Horizon,Saga of Horizon,OVA,Novel,50,Not yet aired,8.16,128668,843,4713,345050,39358,An epic martial arts adventure featuring Saga of Horizon.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",7.782433787807554
105,Infinite Specter,Infinite Specter,TV,Original,26,Finished Airing,6.42,506112,4565,9407,624680,14831,An epic shounen adventure featuring Infinite Specter.,"[{""mal_id"": 1, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",6.455138605173059
106,Saga of Valhalla,Saga of Valhalla,TV,Light novel,1,Finished Airing,9.02,594330,8692,3525,805456,24664,An epic action adventure featuring Saga of Valhalla.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",8.848567659429174
107,Saga of Apex,Saga of Apex,Movie,Light novel,1,Not yet aired,6.89,89583,1337,4459,118165,29049,An epic horror adventure featuring Saga of Apex.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",6.86163694719271
108,Saga of Paradox,Saga of Paradox,OVA,Manga,24,Currently Airing,5.99,510771,9820,898,788036,513,An epic mecha adventure featuring Saga of Paradox.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}, {""mal_id"": 3, ""name"": ""Mystery""}, {""mal_id"": 4, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",6.063186737545273
109,Fate of Vanguard,Fate of Vanguard,ONA,Game,50,Finished Airing,7.18,126312,2117,6230,131364,34913,An epic harem adventure featuring Fate of Vanguard.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",7.075304914016062
110,Echoes of Specter,Echoes of Specter,Special,Visual novel,50,Currently Airing,9.26,328767,1888,6637,554835,1376,An epic thriller adventure featuring Echoes of Specter.,"[{""mal_id"": 1, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",8.936690419175905
111,Cyber Genesis,Cyber Genesis,ONA,Web manga,50,Not yet aired,7.09,111505,1289,6485,240072,20344,An epic historical adventure featuring Cyber Genesis.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",7.003569239342435
112,Cyber Phantom,Cyber Phantom,Movie,Light novel,12,Finished Airing,4.41,366846,4194,3233,551923,11380,An epic harem adventure featuring Cyber Phantom.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",4.697974455794227
113,Rise of Eclipse,Rise of Eclipse,Special,Original,26,Finished Airing,6.65,471211,7206,1119,768167,30741,An epic harem adventure featuring Rise of Eclipse.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",6.665427533187136
114,Overlord Vanguard,Overlord Vanguard,TV,Game,12,Not yet aired,6.5,387149,9734,8308,538660,25207,An epic shounen adventure featuring Overlord Vanguard.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",6.53555080761937
115,Overlord Aether,Overlord Aether,Movie,Manga,100,Finished Airing,6.87,499233,5627,11704,763093,5536,An epic vampire adventure featuring Overlord Aether.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",6.864612486868051
116,Shadow of Aether,Shadow of Aether,ONA,Novel,26,Not yet aired,7.38,297135,9796,858,501252,21941,An epic space adventure featuring Shadow of Aether.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",7.298017485992482
117,Reborn in Titan,Reborn in Titan,TV,Web manga,13,Currently Airing,7.69,158177,5083,10749,333954,25697,An epic seinen adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""A-1 Pictures""}]",7.478838344293559
118,Rise of Eclipse,Rise of Eclipse,ONA,Web manga,26,Finished Airing,6.02,552463,5941,5061,602459,11823,An epic seinen adventure featuring Rise of Eclipse.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Thriller""}, {""mal_id"": 3, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Lerche""}]",6.0856322462956225
119,Fate of Titan,Fate of Titan,TV,Game,26,Not yet aired,4.25,566490,2148,9786,843544,24698,An epic mystery adventure featuring Fate of Titan.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Romance""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",4.457693555451021
120,Rise of Genesis,Rise of Genesis,Special,Original,100,Finished Airing,5.75,249568,8750,3919,483456,20291,An epic historical adventure featuring Rise of Genesis.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",5.927058297281418
121,Beyond Destiny,Beyond Destiny,ONA,Light novel,24,Not yet aired,7.23,527835,2268,4097,805375,3429,An epic cyberpunk adventure featuring Beyond Destiny.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",7.193728399975773
122,Beyond Specter,Beyond Specter,Movie,Novel,50,Finished Airing,7.36,471645,3638,7392,741789,22920,An epic space adventure featuring Beyond Specter.,"[{""mal_id"": 1, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",7.307360753002521
123,Chronicles of Chronos,Chronicles of Chronos,Movie,Manga,26,Finished Airing,7.13,86069,5494,2393,283631,9027,An epic thriller adventure featuring Chronicles of Chronos.,"[{""mal_id"": 1, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",7.012713917203772
124,Legend of Vanguard,Legend of Vanguard,Movie,Web manga,50,Finished Airing,7.25,268855,4721,3894,382920,19746,An epic space adventure featuring Legend of Vanguard.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",7.181131705634223
125,Tales of Aether,Tales of Aether,TV,Game,24,Not yet aired,6.81,524608,2353,4773,806654,28140,An epic mecha adventure featuring Tales of Aether.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",6.810071352991953
126,Chronicles of Specter,Chronicles of Specter,Special,Web manga,1,Currently Airing,6.14,378620,7703,714,415103,25364,An epic shounen adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.218253464607344
127,Eternal Abyss,Eternal Abyss,Special,Game,26,Finished Airing,5.63,253338,727,5773,308687,35793,An epic supernatural adventure featuring Eternal Abyss.,"[{""mal_id"": 1, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",5.824637664915045
128,Cyber Genesis,Cyber Genesis,Movie,Manga,24,Finished Airing,6.24,39280,5171,5081,194128,33786,An epic space adventure featuring Cyber Genesis.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Josei""}, {""mal_id"": 4, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",6.559679659498209
129,Zero Paradox,Zero Paradox,OVA,Original,12,Currently Airing,4.22,374814,7160,6554,400877,28828,An epic adventure adventure featuring Zero Paradox.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",4.524935807200327
130,Zero Titan,Zero Titan,ONA,Web manga,13,Not yet aired,6.75,445620,4814,5263,488000,6733,An epic psychological adventure featuring Zero Titan.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Kinema Citrus""}]",6.756135749162665
131,Reborn in Titan,Reborn in Titan,ONA,Manga,26,Not yet aired,7.25,465971,7127,4499,651282,3769,An epic slice of life adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",7.20744140659068
132,Reborn in Frontier,Reborn in Frontier,Movie,Manga,24,Not yet aired,7.74,459957,6002,5934,479201,25100,An epic isekai adventure featuring Reborn in Frontier.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",7.648896240271239
133,Legend of Starlight,Legend of Starlight,OVA,Game,25,Finished Airing,7.98,385274,1859,425,594958,12202,An epic supernatural adventure featuring Legend of Starlight.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",7.845696090278767
134,Beyond Frontier,Beyond Frontier,TV,Light novel,12,Currently Airing,7.13,515560,2829,11688,621511,29180,An epic sci-fi adventure featuring Beyond Frontier.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",7.101781950633001
135,Reborn in Titan,Reborn in Titan,Special,Light novel,12,Finished Airing,8.28,183047,2276,3879,373573,32386,An epic space adventure featuring Reborn in Titan.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",7.9647889052422896
136,Chronicles of Specter,Chronicles of Specter,Special,Visual novel,50,Not yet aired,7.1,418000,1209,2054,669958,20786,An epic music adventure featuring Chronicles of Specter.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",7.069104700854701
